time,open,high,low,close,tick_volume,spread,real_volume
2025-11-25 17:05:00,4122.23,4130.82,4120.88,4130.57,1673,18,0
2025-11-25 17:10:00,4130.37,4131.89,4125.73,4129.2,1752,18,0
2025-11-25 17:15:00,4129.27,4133.83,4127.02,4130.11,1680,18,0
2025-11-25 17:20:00,4129.92,4129.94,4124.97,4127.91,1723,18,0
2025-11-25 17:25:00,4127.93,4130.61,4125.65,4128.0,1507,18,0
2025-11-25 17:30:00,4127.97,4133.34,4127.88,4131.95,1304,18,0
2025-11-25 17:35:00,4131.86,4131.86,4127.69,4127.74,1286,18,0
2025-11-25 17:40:00,4127.82,4131.08,4127.18,4130.54,1020,18,0
2025-11-25 17:45:00,4130.6,4132.8,4128.26,4128.7,1147,18,0
2025-11-25 17:50:00,4128.74,4129.11,4122.6,4124.65,1515,18,0
2025-11-25 17:55:00,4124.68,4125.94,4120.87,4123.01,1538,18,0
2025-11-25 18:00:00,4122.99,4130.59,4122.13,4130.16,1304,18,0
2025-11-25 18:05:00,4130.12,4130.59,4126.15,4126.15,1123,18,0
2025-11-25 18:10:00,4125.91,4131.55,4123.35,4131.25,1180,18,0
2025-11-25 18:15:00,4131.3,4140.49,4131.3,4138.01,1491,18,0
2025-11-25 18:20:00,4137.97,4139.76,4133.5,4136.49,1201,18,0
2025-11-25 18:25:00,4136.51,4141.41,4136.33,4140.51,1340,18,0
2025-11-25 18:30:00,4140.67,4141.0,4137.42,4137.63,1194,18,0
2025-11-25 18:35:00,4137.58,4139.26,4136.5,4138.61,978,18,0
2025-11-25 18:40:00,4138.63,4140.79,4138.25,4139.98,950,18,0
2025-11-25 18:45:00,4140.16,4140.45,4134.54,4135.15,836,18,0
2025-11-25 18:50:00,4135.16,4137.8,4135.16,4136.64,817,18,0
2025-11-25 18:55:00,4136.66,4137.42,4135.51,4136.31,975,18,0
2025-11-25 19:00:00,4136.16,4151.31,4136.03,4147.32,2097,18,0
2025-11-25 19:05:00,4147.33,4151.15,4144.95,4150.5,1534,18,0
2025-11-25 19:10:00,4150.63,4153.34,4147.29,4150.23,1402,18,0
2025-11-25 19:15:00,4150.24,4150.92,4145.29,4147.6,1268,18,0
2025-11-25 19:20:00,4147.71,4151.92,4146.1,4150.88,1287,18,0
2025-11-25 19:25:00,4150.97,4153.81,4149.39,4149.77,1163,18,0
2025-11-25 19:30:00,4149.8,4159.3,4148.79,4157.54,1298,18,0
2025-11-25 19:35:00,4157.53,4157.7,4150.63,4152.65,1423,18,0
2025-11-25 19:40:00,4152.63,4153.58,4149.9,4152.75,1447,18,0
2025-11-25 19:45:00,4152.56,4153.52,4149.09,4151.52,1326,18,0
2025-11-25 19:50:00,4151.54,4151.55,4144.23,4145.3,1217,18,0
2025-11-25 19:55:00,4145.32,4147.9,4145.17,4146.14,1288,18,0
2025-11-25 20:00:00,4146.1,4150.93,4145.98,4149.0,1231,18,0
2025-11-25 20:05:00,4149.03,4150.5,4147.08,4149.77,1259,18,0
2025-11-25 20:10:00,4149.78,4150.78,4142.06,4145.85,1442,18,0
2025-11-25 20:15:00,4145.83,4146.97,4142.23,4145.45,1015,18,0
2025-11-25 20:20:00,4145.4,4145.97,4142.85,4144.57,891,18,0
2025-11-25 20:25:00,4144.65,4145.38,4141.76,4142.6,1145,18,0
2025-11-25 20:30:00,4142.5,4145.5,4142.44,4144.12,916,18,0
2025-11-25 20:35:00,4144.11,4144.47,4135.25,4139.32,973,18,0
2025-11-25 20:40:00,4139.35,4141.15,4137.58,4139.19,975,18,0
2025-11-25 20:45:00,4139.25,4141.09,4138.64,4139.37,871,18,0
2025-11-25 20:50:00,4139.53,4140.74,4138.97,4139.45,962,18,0
2025-11-25 20:55:00,4139.44,4139.57,4132.88,4134.52,982,18,0
2025-11-25 21:00:00,4134.43,4140.36,4131.63,4133.71,1128,18,0
2025-11-25 21:05:00,4133.65,4138.75,4133.29,4138.74,856,18,0
2025-11-25 21:10:00,4138.75,4140.03,4137.15,4138.27,706,18,0
2025-11-25 21:15:00,4138.5,4138.64,4133.25,4134.59,976,18,0
2025-11-25 21:20:00,4134.53,4136.16,4129.67,4129.86,1098,18,0
2025-11-25 21:25:00,4129.92,4131.43,4128.46,4129.97,1268,18,0
2025-11-25 21:30:00,4129.98,4132.85,4129.83,4130.64,1158,18,0
2025-11-25 21:35:00,4130.65,4133.19,4129.25,4129.88,1122,18,0
2025-11-25 21:40:00,4129.96,4133.57,4129.1,4132.25,913,18,0
2025-11-25 21:45:00,4132.26,4132.81,4129.42,4130.64,1053,18,0
2025-11-25 21:50:00,4130.63,4132.63,4129.73,4131.19,942,18,0
2025-11-25 21:55:00,4131.26,4134.01,4130.72,4133.73,963,18,0
2025-11-25 22:00:00,4134.11,4137.18,4133.53,4136.5,960,18,0
2025-11-25 22:05:00,4136.5,4138.44,4134.58,4136.1,827,18,0
2025-11-25 22:10:00,4136.14,4137.39,4133.78,4136.62,759,18,0
2025-11-25 22:15:00,4136.57,4137.97,4135.69,4135.89,772,18,0
2025-11-25 22:20:00,4135.91,4137.04,4133.54,4134.02,1009,18,0
2025-11-25 22:25:00,4133.93,4135.82,4132.24,4132.46,803,18,0
2025-11-25 22:30:00,4132.45,4133.37,4130.74,4132.55,943,18,0
2025-11-25 22:35:00,4132.6,4133.69,4131.2,4133.48,901,18,0
2025-11-25 22:40:00,4133.48,4136.3,4133.01,4135.44,723,18,0
2025-11-25 22:45:00,4135.45,4135.46,4131.43,4131.9,836,18,0
2025-11-25 22:50:00,4131.9,4133.98,4130.62,4131.01,1077,18,0
2025-11-25 22:55:00,4131.04,4133.18,4130.89,4132.17,1085,18,0
2025-11-25 23:00:00,4132.26,4132.42,4127.48,4128.5,563,18,0
2025-11-25 23:05:00,4128.54,4131.28,4128.29,4130.14,411,18,0
2025-11-25 23:10:00,4130.19,4132.14,4130.12,4131.87,393,18,0
2025-11-25 23:15:00,4131.79,4132.32,4130.05,4130.57,835,18,0
2025-11-25 23:20:00,4130.57,4131.7,4129.9,4130.77,610,18,0
2025-11-25 23:25:00,4130.76,4131.13,4129.56,4130.41,584,18,0
2025-11-25 23:30:00,4129.91,4132.17,4129.65,4131.23,303,18,0
2025-11-25 23:35:00,4131.22,4131.6,4129.77,4131.59,248,18,0
2025-11-25 23:40:00,4131.59,4132.4,4131.01,4131.3,149,18,0
2025-11-25 23:45:00,4131.29,4131.55,4130.95,4131.02,224,18,0
2025-11-25 23:50:00,4130.27,4131.22,4129.32,4130.89,228,18,0
2025-11-25 23:55:00,4130.9,4130.96,4129.31,4129.8,115,18,0
2025-11-26 01:00:00,4133.99,4135.06,4132.07,4134.34,262,18,0
2025-11-26 01:05:00,4134.39,4135.86,4132.77,4133.16,270,18,0
2025-11-26 01:10:00,4133.17,4134.12,4132.44,4133.27,232,18,0
2025-11-26 01:15:00,4133.28,4136.97,4133.23,4134.26,410,18,0
2025-11-26 01:20:00,4134.48,4134.54,4133.26,4133.65,218,18,0
2025-11-26 01:25:00,4133.67,4133.97,4131.97,4133.4,337,18,0
2025-11-26 01:30:00,4133.4,4133.45,4129.82,4132.61,491,18,0
2025-11-26 01:35:00,4132.6,4135.54,4131.84,4135.01,346,18,0
2025-11-26 01:40:00,4135.01,4135.38,4133.76,4133.92,118,18,0
2025-11-26 01:45:00,4133.98,4134.01,4131.33,4132.27,202,18,0
2025-11-26 01:50:00,4132.27,4133.5,4131.24,4132.22,273,18,0
2025-11-26 01:55:00,4132.22,4133.72,4131.76,4133.72,204,18,0
2025-11-26 02:00:00,4133.7,4136.0,4132.72,4135.21,383,18,0
2025-11-26 02:05:00,4135.16,4138.98,4133.33,4138.59,412,18,0
2025-11-26 02:10:00,4138.72,4140.02,4138.13,4138.81,476,18,0
2025-11-26 02:15:00,4138.64,4140.42,4138.31,4138.76,417,18,0
2025-11-26 02:20:00,4138.88,4141.4,4137.68,4141.4,413,18,0
2025-11-26 02:25:00,4141.45,4142.85,4140.34,4141.84,507,18,0
2025-11-26 02:30:00,4141.83,4142.41,4137.85,4138.99,540,18,0
2025-11-26 02:35:00,4138.55,4140.38,4138.31,4140.22,479,18,0
2025-11-26 02:40:00,4140.21,4140.99,4138.81,4139.59,466,18,0
2025-11-26 02:45:00,4139.63,4140.18,4136.14,4136.56,367,18,0
2025-11-26 02:50:00,4136.61,4138.37,4134.75,4138.16,661,18,0
2025-11-26 02:55:00,4138.33,4144.37,4138.16,4142.79,623,18,0
2025-11-26 03:00:00,4142.82,4143.92,4138.61,4141.37,1113,18,0
2025-11-26 03:05:00,4141.38,4145.61,4140.26,4143.9,765,18,0
2025-11-26 03:10:00,4143.99,4144.61,4139.35,4140.38,680,18,0
2025-11-26 03:15:00,4140.39,4144.81,4140.39,4144.81,850,18,0
2025-11-26 03:20:00,4144.81,4147.4,4144.81,4145.31,838,18,0
2025-11-26 03:25:00,4145.36,4147.06,4144.81,4145.05,646,18,0
2025-11-26 03:30:00,4145.06,4148.32,4143.27,4147.22,835,18,0
2025-11-26 03:35:00,4147.32,4149.36,4147.13,4149.16,663,18,0
2025-11-26 03:40:00,4149.19,4151.62,4149.02,4150.57,682,18,0
2025-11-26 03:45:00,4150.53,4152.66,4150.26,4152.19,777,18,0
2025-11-26 03:50:00,4152.09,4152.87,4149.82,4150.57,892,18,0
2025-11-26 03:55:00,4150.72,4151.02,4148.01,4148.34,601,18,0
2025-11-26 04:00:00,4148.37,4150.79,4147.32,4150.79,691,18,0
2025-11-26 04:05:00,4150.82,4153.61,4150.16,4152.97,806,18,0
2025-11-26 04:10:00,4152.97,4153.1,4148.74,4150.5,837,18,0
2025-11-26 04:15:00,4150.43,4156.22,4150.33,4155.54,738,18,0
2025-11-26 04:20:00,4155.58,4158.19,4155.07,4156.9,724,18,0
2025-11-26 04:25:00,4156.85,4164.57,4156.03,4162.26,991,18,0
2025-11-26 04:30:00,4162.3,4166.23,4160.34,4163.1,1446,18,0
2025-11-26 04:35:00,4163.2,4165.47,4158.42,4159.15,959,18,0
2025-11-26 04:40:00,4159.13,4163.52,4158.86,4161.57,932,18,0
2025-11-26 04:45:00,4161.56,4164.98,4161.56,4164.65,820,18,0
2025-11-26 04:50:00,4164.69,4166.59,4163.34,4164.7,922,18,0
2025-11-26 04:55:00,4164.64,4165.19,4161.38,4161.66,793,18,0
2025-11-26 05:00:00,4161.94,4164.11,4160.31,4161.38,809,18,0
2025-11-26 05:05:00,4161.69,4167.18,4160.76,4166.74,960,18,0
2025-11-26 05:10:00,4166.69,4168.97,4165.11,4165.39,873,18,0
2025-11-26 05:15:00,4165.42,4166.04,4164.17,4164.3,644,18,0
2025-11-26 05:20:00,4164.27,4165.11,4163.99,4164.79,486,18,0
2025-11-26 05:25:00,4164.78,4165.55,4163.19,4164.32,764,18,0
2025-11-26 05:30:00,4164.29,4165.6,4163.12,4163.44,595,18,0
2025-11-26 05:35:00,4163.45,4166.59,4163.13,4165.75,466,18,0
2025-11-26 05:40:00,4165.78,4167.41,4164.19,4165.99,566,18,0
2025-11-26 05:45:00,4166.0,4169.29,4165.3,4165.46,718,18,0
2025-11-26 05:50:00,4165.47,4166.14,4164.32,4164.87,391,18,0
2025-11-26 05:55:00,4164.87,4166.11,4164.27,4166.11,414,18,0
2025-11-26 06:00:00,4166.03,4167.15,4161.91,4162.22,694,18,0
2025-11-26 06:05:00,4162.21,4162.81,4159.39,4161.78,551,18,0
2025-11-26 06:10:00,4161.79,4163.36,4160.91,4161.8,437,18,0
2025-11-26 06:15:00,4162.04,4162.3,4159.33,4161.07,552,18,0
2025-11-26 06:20:00,4161.06,4161.12,4158.02,4158.39,533,18,0
2025-11-26 06:25:00,4158.45,4159.12,4156.98,4157.26,460,18,0
2025-11-26 06:30:00,4157.45,4160.69,4156.63,4160.54,502,18,0
2025-11-26 06:35:00,4160.54,4161.0,4159.89,4160.25,517,18,0
2025-11-26 06:40:00,4160.34,4161.22,4159.62,4160.34,489,18,0
2025-11-26 06:45:00,4160.29,4160.77,4157.64,4160.26,676,18,0
2025-11-26 06:50:00,4160.17,4162.9,4160.0,4161.62,614,18,0
2025-11-26 06:55:00,4161.61,4162.48,4160.25,4161.99,437,18,0
2025-11-26 07:00:00,4162.0,4162.53,4160.88,4162.44,548,18,0
2025-11-26 07:05:00,4162.43,4166.83,4162.4,4165.5,598,18,0
2025-11-26 07:10:00,4165.6,4166.56,4164.16,4166.08,492,18,0
2025-11-26 07:15:00,4166.16,4167.98,4164.47,4166.22,719,18,0
2025-11-26 07:20:00,4166.19,4168.7,4165.59,4165.72,668,18,0
2025-11-26 07:25:00,4165.7,4167.51,4165.09,4166.96,556,18,0
2025-11-26 07:30:00,4166.96,4167.52,4160.45,4163.34,1143,18,0
2025-11-26 07:35:00,4163.25,4163.61,4160.94,4161.42,822,18,0
2025-11-26 07:40:00,4161.48,4163.4,4160.23,4162.62,717,18,0
2025-11-26 07:45:00,4162.59,4165.07,4162.08,4163.96,597,18,0
2025-11-26 07:50:00,4164.0,4165.1,4162.38,4163.31,754,18,0
2025-11-26 07:55:00,4163.36,4163.61,4160.74,4162.42,747,18,0
2025-11-26 08:00:00,4162.26,4162.71,4160.34,4160.75,705,18,0
2025-11-26 08:05:00,4160.75,4162.91,4157.95,4160.28,829,18,0
2025-11-26 08:10:00,4160.27,4160.69,4157.1,4157.37,628,18,0
2025-11-26 08:15:00,4157.37,4157.66,4153.07,4155.91,1228,18,0
2025-11-26 08:20:00,4155.9,4159.85,4155.9,4159.43,740,18,0
2025-11-26 08:25:00,4159.51,4160.28,4157.45,4158.35,798,18,0
2025-11-26 08:30:00,4158.37,4158.53,4151.83,4152.71,842,18,0
2025-11-26 08:35:00,4153.03,4153.14,4146.77,4148.98,1052,18,0
2025-11-26 08:40:00,4148.98,4151.53,4148.31,4150.91,735,18,0
2025-11-26 08:45:00,4150.84,4151.96,4150.1,4151.44,566,18,0
2025-11-26 08:50:00,4151.43,4154.07,4151.31,4152.45,636,18,0
2025-11-26 08:55:00,4152.39,4153.17,4148.68,4150.04,763,18,0
2025-11-26 09:00:00,4149.88,4152.69,4149.2,4152.69,765,18,0
2025-11-26 09:05:00,4152.6,4154.76,4151.56,4152.51,699,18,0
2025-11-26 09:10:00,4152.44,4153.97,4149.62,4153.42,773,18,0
2025-11-26 09:15:00,4153.41,4154.15,4151.03,4151.24,624,18,0
2025-11-26 09:20:00,4151.19,4151.98,4149.88,4151.59,687,18,0
2025-11-26 09:25:00,4151.55,4152.39,4150.31,4152.03,554,18,0
2025-11-26 09:30:00,4152.02,4155.2,4151.01,4154.12,671,18,0
2025-11-26 09:35:00,4154.2,4156.49,4153.41,4154.88,572,18,0
2025-11-26 09:40:00,4154.93,4156.1,4153.8,4155.31,568,18,0
2025-11-26 09:45:00,4155.54,4158.18,4155.08,4157.74,573,18,0
2025-11-26 09:50:00,4157.71,4161.42,4157.21,4157.76,792,18,0
2025-11-26 09:55:00,4157.57,4159.36,4157.26,4157.46,585,18,0
2025-11-26 10:00:00,4157.45,4160.07,4156.86,4159.14,802,18,0
2025-11-26 10:05:00,4159.18,4166.43,4159.0,4164.64,1003,18,0
2025-11-26 10:10:00,4164.77,4167.33,4164.0,4165.51,743,18,0
2025-11-26 10:15:00,4165.57,4167.67,4164.84,4167.34,656,18,0
2025-11-26 10:20:00,4167.17,4167.21,4165.58,4165.87,636,18,0
2025-11-26 10:25:00,4165.86,4168.56,4165.06,4166.71,783,18,0
2025-11-26 10:30:00,4166.66,4167.1,4160.4,4160.77,987,18,0
2025-11-26 10:35:00,4160.76,4165.73,4160.4,4162.99,776,18,0
2025-11-26 10:40:00,4163.04,4163.04,4155.74,4158.03,871,18,0
2025-11-26 10:45:00,4158.06,4158.08,4154.79,4155.55,882,18,0
2025-11-26 10:50:00,4155.62,4160.35,4155.47,4159.72,892,18,0
2025-11-26 10:55:00,4159.7,4162.66,4157.94,4161.19,683,18,0
2025-11-26 11:00:00,4160.94,4164.62,4160.25,4164.24,677,18,0
2025-11-26 11:05:00,4164.24,4164.49,4161.09,4161.09,671,18,0
2025-11-26 11:10:00,4160.94,4161.53,4157.58,4158.2,756,18,0
2025-11-26 11:15:00,4158.36,4161.34,4156.56,4161.04,730,18,0
2025-11-26 11:20:00,4161.05,4161.6,4159.28,4160.0,725,18,0
2025-11-26 11:25:00,4160.0,4163.1,4159.3,4162.73,686,18,0
2025-11-26 11:30:00,4162.93,4163.93,4161.75,4162.75,543,18,0
2025-11-26 11:35:00,4162.83,4163.45,4161.57,4162.7,564,18,0
2025-11-26 11:40:00,4162.84,4162.99,4160.06,4160.06,700,18,0
2025-11-26 11:45:00,4160.15,4160.82,4157.86,4158.71,573,18,0
2025-11-26 11:50:00,4158.66,4160.61,4158.0,4159.31,722,18,0
2025-11-26 11:55:00,4159.14,4162.72,4158.62,4162.72,755,18,0
2025-11-26 12:00:00,4162.74,4164.83,4162.19,4164.07,826,18,0
2025-11-26 12:05:00,4164.06,4164.55,4163.14,4164.04,636,18,0
2025-11-26 12:10:00,4164.04,4165.06,4163.21,4163.84,744,18,0
2025-11-26 12:15:00,4163.81,4164.74,4161.21,4161.87,746,18,0
2025-11-26 12:20:00,4161.83,4163.04,4160.45,4161.6,726,18,0
2025-11-26 12:25:00,4161.65,4165.07,4161.52,4163.17,652,18,0
2025-11-26 12:30:00,4162.85,4162.95,4156.6,4159.39,1169,18,0
2025-11-26 12:35:00,4159.4,4161.63,4158.79,4161.13,635,18,0
2025-11-26 12:40:00,4161.13,4161.19,4157.93,4158.14,822,18,0
2025-11-26 12:45:00,4158.13,4159.35,4156.07,4157.34,757,18,0
2025-11-26 12:50:00,4157.42,4160.56,4157.02,4160.12,633,18,0
2025-11-26 12:55:00,4160.15,4160.45,4158.14,4160.06,589,18,0
2025-11-26 13:00:00,4160.23,4160.89,4158.9,4160.32,461,18,0
2025-11-26 13:05:00,4160.4,4161.07,4157.79,4158.56,597,18,0
2025-11-26 13:10:00,4158.64,4160.11,4157.78,4159.97,441,18,0
2025-11-26 13:15:00,4159.87,4163.06,4159.86,4162.43,533,18,0
2025-11-26 13:20:00,4162.48,4163.76,4162.21,4163.12,594,18,0
2025-11-26 13:25:00,4163.13,4164.91,4161.67,4164.78,707,18,0
2025-11-26 13:30:00,4164.81,4172.4,4164.81,4172.24,1056,18,0
2025-11-26 13:35:00,4172.25,4172.3,4170.69,4172.21,703,18,0
2025-11-26 13:40:00,4172.22,4172.67,4170.53,4171.16,894,18,0
2025-11-26 13:45:00,4171.06,4172.18,4166.85,4166.96,899,18,0
2025-11-26 13:50:00,4166.94,4169.15,4166.27,4167.06,1027,18,0
2025-11-26 13:55:00,4167.14,4172.98,4166.89,4171.53,860,18,0
2025-11-26 14:00:00,4171.54,4173.43,4170.54,4172.28,952,18,0
2025-11-26 14:05:00,4172.35,4172.68,4168.54,4168.86,981,18,0
2025-11-26 14:10:00,4168.85,4171.4,4168.03,4170.98,1057,18,0
2025-11-26 14:15:00,4171.01,4171.13,4168.63,4169.5,739,18,0
2025-11-26 14:20:00,4169.49,4170.34,4168.19,4170.2,742,18,0
2025-11-26 14:25:00,4170.18,4170.48,4159.57,4161.8,1054,18,0
2025-11-26 14:30:00,4161.96,4163.8,4159.47,4162.38,907,18,0
2025-11-26 14:35:00,4162.35,4163.12,4160.74,4161.65,813,18,0
2025-11-26 14:40:00,4161.64,4161.72,4155.88,4158.38,1065,18,0
2025-11-26 14:45:00,4158.36,4158.73,4148.64,4154.58,1387,18,0
2025-11-26 14:50:00,4154.56,4154.77,4151.35,4152.82,953,18,0
2025-11-26 14:55:00,4152.78,4157.01,4152.36,4155.15,945,18,0
2025-11-26 15:00:00,4154.93,4159.28,4153.26,4158.53,1460,18,0
2025-11-26 15:05:00,4158.54,4160.9,4158.12,4160.64,850,18,0
2025-11-26 15:10:00,4160.7,4163.9,4159.02,4159.47,940,18,0
2025-11-26 15:15:00,4159.42,4162.36,4157.56,4162.28,1060,18,0
2025-11-26 15:20:00,4162.33,4163.7,4161.41,4162.19,954,18,0
2025-11-26 15:25:00,4162.24,4166.65,4161.43,4165.45,817,18,0
2025-11-26 15:30:00,4165.7,4165.79,4158.27,4159.72,1210,29,0
2025-11-26 15:35:00,4159.78,4160.55,4153.78,4158.98,1491,18,0
2025-11-26 15:40:00,4158.96,4159.0,4153.29,4153.88,1429,18,0
2025-11-26 15:45:00,4153.78,4156.62,4151.44,4151.44,1168,18,0
2025-11-26 15:50:00,4151.41,4152.86,4149.29,4152.06,1291,18,0
2025-11-26 15:55:00,4152.03,4153.59,4149.12,4153.3,1237,18,0
2025-11-26 16:00:00,4153.43,4156.9,4151.76,4156.36,1263,18,0
2025-11-26 16:05:00,4156.48,4156.86,4140.18,4146.9,1589,18,0
2025-11-26 16:10:00,4146.85,4148.3,4143.15,4147.42,1236,18,0
2025-11-26 16:15:00,4147.4,4149.43,4144.77,4147.63,1023,18,0
2025-11-26 16:20:00,4147.64,4149.23,4143.69,4144.99,1000,18,0
2025-11-26 16:25:00,4144.98,4147.52,4141.85,4142.0,1172,18,0
2025-11-26 16:30:00,4142.05,4152.93,4141.59,4152.83,1885,18,0
2025-11-26 16:35:00,4152.88,4154.33,4149.64,4150.49,1804,18,0
2025-11-26 16:40:00,4150.51,4153.35,4147.4,4149.17,1228,18,0
2025-11-26 16:45:00,4149.13,4152.02,4147.91,4152.02,1496,18,0
2025-11-26 16:50:00,4152.01,4152.34,4147.16,4148.61,1720,18,0
2025-11-26 16:55:00,4148.56,4151.41,4142.05,4142.36,1475,18,0
2025-11-26 17:00:00,4142.21,4145.44,4137.06,4142.6,1723,29,0
2025-11-26 17:05:00,4142.61,4147.02,4139.58,4146.1,1768,18,0
2025-11-26 17:10:00,4145.97,4152.24,4145.77,4152.09,1544,18,0
2025-11-26 17:15:00,4152.17,4157.12,4152.05,4154.84,1496,18,0
2025-11-26 17:20:00,4154.91,4157.89,4154.25,4155.77,1563,18,0
2025-11-26 17:25:00,4155.78,4157.33,4154.88,4156.69,1241,18,0
2025-11-26 17:30:00,4156.63,4161.49,4155.66,4158.9,1570,18,0
2025-11-26 17:35:00,4158.92,4162.02,4158.86,4160.62,1267,18,0
2025-11-26 17:40:00,4160.63,4163.81,4159.41,4162.19,1113,18,0
2025-11-26 17:45:00,4162.21,4165.11,4160.08,4160.74,1401,18,0
2025-11-26 17:50:00,4160.79,4163.81,4158.03,4161.72,1422,18,0
2025-11-26 17:55:00,4161.91,4165.67,4161.41,4165.37,1359,18,0
2025-11-26 18:00:00,4165.36,4165.75,4160.79,4163.86,1544,18,0
2025-11-26 18:05:00,4163.92,4163.98,4160.66,4162.98,1128,18,0
2025-11-26 18:10:00,4162.94,4163.69,4161.21,4162.27,967,18,0
2025-11-26 18:15:00,4162.1,4164.51,4162.08,4163.69,1043,18,0
2025-11-26 18:20:00,4163.7,4165.02,4161.69,4162.42,1106,18,0
2025-11-26 18:25:00,4162.46,4163.86,4161.86,4162.02,1010,18,0
2025-11-26 18:30:00,4161.94,4164.01,4161.1,4162.96,893,18,0
2025-11-26 18:35:00,4162.94,4164.61,4162.14,4164.59,914,18,0
2025-11-26 18:40:00,4164.61,4168.38,4164.61,4167.35,1311,18,0
2025-11-26 18:45:00,4167.31,4168.06,4165.15,4166.65,1323,18,0
2025-11-26 18:50:00,4166.66,4167.06,4164.54,4165.51,1066,18,0
2025-11-26 18:55:00,4165.5,4168.3,4164.52,4167.12,867,18,0
2025-11-26 19:00:00,4167.21,4167.67,4166.46,4166.64,669,18,0
2025-11-26 19:05:00,4166.69,4168.26,4166.1,4166.41,843,18,0
2025-11-26 19:10:00,4166.52,4167.49,4165.08,4165.8,730,18,0
2025-11-26 19:15:00,4165.84,4168.05,4165.04,4167.5,663,18,0
2025-11-26 19:20:00,4167.48,4169.83,4167.33,4169.53,576,18,0
2025-11-26 19:25:00,4169.51,4169.51,4166.91,4167.96,821,18,0
2025-11-26 19:30:00,4168.0,4168.94,4166.94,4168.77,681,18,0
2025-11-26 19:35:00,4168.89,4168.89,4165.64,4168.73,868,18,0
2025-11-26 19:40:00,4168.79,4168.99,4167.77,4168.77,726,18,0
2025-11-26 19:45:00,4168.79,4169.48,4167.53,4167.93,665,18,0
2025-11-26 19:50:00,4168.08,4168.64,4166.41,4168.45,739,18,0
2025-11-26 19:55:00,4168.47,4168.47,4165.72,4167.13,748,18,0
2025-11-26 20:00:00,4167.14,4169.39,4167.1,4168.9,636,18,0
2025-11-26 20:05:00,4168.86,4170.13,4167.89,4168.41,816,18,0
2025-11-26 20:10:00,4168.43,4171.54,4167.78,4171.13,1080,18,0
2025-11-26 20:15:00,4171.09,4171.23,4169.34,4169.95,700,18,0
2025-11-26 20:20:00,4169.92,4170.66,4168.04,4168.44,842,18,0
2025-11-26 20:25:00,4168.53,4169.57,4167.03,4167.87,899,18,0
2025-11-26 20:30:00,4167.88,4168.67,4159.29,4159.49,1496,18,0
2025-11-26 20:35:00,4159.74,4163.78,4158.43,4161.99,1401,18,0
2025-11-26 20:40:00,4161.89,4162.84,4158.54,4159.4,853,18,0
2025-11-26 20:45:00,4159.31,4160.72,4158.14,4160.51,885,18,0
2025-11-26 20:50:00,4160.58,4163.3,4160.53,4163.16,796,18,0
2025-11-26 20:55:00,4163.14,4165.36,4162.9,4164.75,672,18,0
2025-11-26 21:00:00,4164.72,4168.63,4164.69,4166.97,674,18,0
2025-11-26 21:05:00,4166.99,4167.33,4164.23,4164.47,774,18,0
2025-11-26 21:10:00,4164.44,4166.96,4164.08,4166.76,552,18,0
2025-11-26 21:15:00,4166.78,4167.75,4166.16,4167.43,577,18,0
2025-11-26 21:20:00,4167.57,4169.73,4166.93,4167.04,590,18,0
2025-11-26 21:25:00,4167.0,4168.37,4166.25,4167.54,539,18,0
2025-11-26 21:30:00,4167.45,4168.19,4165.96,4167.37,671,18,0
2025-11-26 21:35:00,4167.4,4167.46,4166.25,4166.81,557,18,0
2025-11-26 21:40:00,4166.83,4167.26,4162.46,4163.57,837,18,0
2025-11-26 21:45:00,4163.56,4165.41,4163.28,4163.79,793,18,0
2025-11-26 21:50:00,4163.81,4166.09,4163.09,4163.26,820,18,0
2025-11-26 21:55:00,4163.25,4163.97,4162.51,4163.24,970,18,0
2025-11-26 22:00:00,4163.14,4164.88,4161.31,4163.76,978,18,0
2025-11-26 22:05:00,4163.78,4165.88,4162.77,4165.17,1015,18,0
2025-11-26 22:10:00,4165.16,4165.74,4163.17,4164.5,905,18,0
2025-11-26 22:15:00,4164.51,4165.61,4164.46,4164.78,825,18,0
2025-11-26 22:20:00,4164.78,4167.41,4164.68,4166.98,846,18,0
2025-11-26 22:25:00,4166.95,4167.11,4165.1,4165.31,993,18,0
2025-11-26 22:30:00,4165.27,4166.69,4164.06,4165.82,1087,18,0
2025-11-26 22:35:00,4165.76,4167.11,4165.5,4166.19,901,18,0
2025-11-26 22:40:00,4166.2,4167.43,4166.01,4166.49,913,18,0
2025-11-26 22:45:00,4166.49,4167.19,4164.04,4164.6,1076,18,0
2025-11-26 22:50:00,4164.61,4165.06,4161.82,4161.88,1332,18,0
2025-11-26 22:55:00,4161.92,4164.58,4161.83,4163.99,1567,18,0
2025-11-26 23:00:00,4163.98,4164.08,4162.32,4163.43,653,18,0
2025-11-26 23:05:00,4163.26,4163.94,4162.2,4163.65,547,18,0
2025-11-26 23:10:00,4163.71,4163.89,4163.05,4163.46,347,18,0
2025-11-26 23:15:00,4163.46,4163.72,4162.36,4163.05,449,18,0
2025-11-26 23:20:00,4163.05,4163.27,4162.45,4163.0,462,18,0
2025-11-26 23:25:00,4163.04,4164.74,4162.97,4163.9,471,18,0
2025-11-26 23:30:00,4163.9,4164.93,4163.08,4164.93,486,18,0
2025-11-26 23:35:00,4164.95,4166.9,4164.92,4166.73,434,18,0
